Province,Country_region,Datetime,Confirmed,Suspect,Recovered,Death,Longitude,Latitude,Date,Popluation,Province2,Day0,Dayserial
Unassigned Location (From Diamond Princess),US,2020-03-03 20:20,45,0,0,0,29.3878,-98.6205,2020-03-03,,,,
Bankok,Thailand,2020-03-03 20:20,43,0,31,1,13.7563,100.5018,2020-03-03,,,,
Taiwan,Taiwan,2020-03-03 20:20,42,0,12,1,25.033,121.5654,2020-03-03,,,,
Kuala Lumpur,Malaysia,2020-03-03 20:20,36,0,22,0,3.139,101.6869,2020-03-03,,,,
None,Iraq,2020-03-03 20:20,32,0,0,0,32.0107,44.3265,2020-03-03,,,,
Oslo,Norway,2020-03-03 20:20,32,0,0,0,59.9139,10.7522,2020-03-03,,,,
Abu Dhabi,United Arab Emirates,2020-03-03 20:20,27,0,5,0,24.4539,54.3773,2020-03-03,,,,
Amsterdam,Netherlands,2020-03-03 20:20,24,0,0,0,52.3667,4.8945,2020-03-03,,,,
None,Austria,2020-03-03 20:20,21,0,0,0,48.2082,16.3738,2020-03-03,,,,
Jonkoping,Sweden,2020-03-03 20:20,21,0,0,0,57.7826,14.1618,2020-03-03,,,,
"King County, WA",US,2020-03-03 20:20,21,0,1,6,47.548,-121.9836,2020-03-03,,,,
"Toronto, ON",Canada,2020-03-03 20:20,19,0,2,0,43.6532,-79.3832,2020-03-03,14446515,ON,2020-01-26,d37
Qinghai,Mainland China,2020-03-03 20:20,18,0,18,0,36.6171,101.7782,2020-03-03,,,,
Hanoi,Vietnam,2020-03-03 20:20,16,0,16,0,21.0278,105.8342,2020-03-03,,,,
New South Wales,Australia,2020-03-03 20:20,13,0,4,0,-33.8688,151.2093,2020-03-03,,,,
Brussels,Belgium,2020-03-03 20:20,13,0,1,0,50.8503,4.3517,2020-03-03,,,,
None,Lebanon,2020-03-03 20:20,13,0,0,0,33.8938,35.5018,2020-03-03,,,,
From Diamond Princess,Israel,2020-03-03 20:20,12,0,1,0,32.0055,34.8854,2020-03-03,,,,
Muscat,Oman,2020-03-03 20:20,12,0,2,0,23.588,58.3829,2020-03-03,,,,
Queensland,Australia,2020-03-03 20:20,11,0,1,0,27.4698,153.0251,2020-03-03,,,,
Reykjavik,Iceland,2020-03-03 20:20,11,0,0,0,64.1466,-21.9426,2020-03-03,,,,
"Santa Clara, CA",US,2020-03-03 20:20,11,0,1,0,37.3541,-121.9552,2020-03-03,,,,
Macau,Macau,2020-03-03 20:20,10,0,9,0,22.1987,113.5439,2020-03-03,,,,
Vatican City,San Marino,2020-03-03 20:20,10,0,0,1,41.9029,12.4534,2020-03-03,,,,
Victoria,Australia,2020-03-03 20:20,9,0,4,0,-37.8136,144.9631,2020-03-03,,,,
British Columbia,Canada,2020-03-03 20:20,9,0,3,0,49.2827,-123.1207,2020-03-03,5020302,BC,2020-01-28,d35
Zagreb,Croatia,2020-03-03 20:20,9,0,0,0,45.815,15.9819,2020-03-03,,,,
Quito,Ecuador,2020-03-03 20:20,7,0,0,0,-0.1807,-78.4678,2020-03-03,,,,
Athens,Greece,2020-03-03 20:20,7,0,0,0,37.9838,23.7275,2020-03-03,,,,
Doha,Qatar,2020-03-03 20:20,7,0,0,0,25.2854,51.531,2020-03-03,,,,
Copenhagen,Denmark,2020-03-03 20:20,6,0,0,0,55.6761,12.5683,2020-03-03,,,,
Helsinki,Finland,2020-03-03 20:20,6,0,1,0,60.1699,24.9384,2020-03-03,,,,
"Snohomish County, WA",US,2020-03-03 20:20,6,0,0,1,48.033,-121.8339,2020-03-03,,,,
Algiers,Algeria,2020-03-03 20:20,5,0,0,0,36.7538,3.0588,2020-03-03,,,,
Prague,Czech Republic,2020-03-03 20:20,5,0,0,0,50.0755,14.4378,2020-03-03,,,,
New Delhi,India,2020-03-03 20:20,5,0,3,0,28.6139,77.209,2020-03-03,,,,
Mexico City,Mexico,2020-03-03 20:20,5,0,1,0,19.4326,-99.1332,2020-03-03,,,,
Islamabad,Pakistan,2020-03-03 20:20,5,0,0,0,33.6844,73.0479,2020-03-03,,,,
"Cook County, IL",US,2020-03-03 20:20,4,0,2,0,41.7377,-87.6976,2020-03-03,,,,
South Australia,Australia,2020-03-03 20:20,3,0,2,0,-34.9285,138.6007,2020-03-03,,,,
Baku,Azerbaijan,2020-03-03 20:20,3,0,0,0,40.4093,49.8671,2020-03-03,,,,
Tbilisi,Georgia,2020-03-03 20:20,3,0,0,0,41.7151,44.8271,2020-03-03,,,,
Manila,Philippines,2020-03-03 20:20,3,0,1,1,14.5995,120.9842,2020-03-03,,,,
Bucharest,Romania,2020-03-03 20:20,3,0,0,0,44.4268,26.1025,2020-03-03,,,,
Zabaikalsky,Russia,2020-03-03 20:20,3,0,2,0,53.0929,116.9677,2020-03-03,,,,
Western Australia,Australia,2020-03-03 20:20,2,0,0,1,-27.6728,121.6283,2020-03-03,,,,
Brasilia,Brazil,2020-03-03 20:20,2,0,0,0,-15.8267,-47.9218,2020-03-03,,,,
Cairo,Egypt,2020-03-03 20:20,2,0,1,0,30.0444,31.2357,2020-03-03,,,,
Tallinn,Estonia,2020-03-03 20:20,2,0,0,0,59.437,24.7536,2020-03-03,,,,
Jakarta,Indonesia,2020-03-03 20:20,2,0,0,0,-6.2088,106.8456,2020-03-03,,,,
Dublin,Ireland,2020-03-03 20:20,2,0,0,0,53.3498,-6.2603,2020-03-03,,,,
Lisbon,Portugal,2020-03-03 20:20,2,0,0,0,38.7223,-9.1393,2020-03-03,,,,
Dakar,Senegal,2020-03-03 20:20,2,0,0,0,14.7167,-17.4677,2020-03-03,,,,
"Fulton County, GA",US,2020-03-03 20:20,2,0,0,0,33.8034,-84.3963,2020-03-03,,,,
"Grafton County, NH",US,2020-03-03 20:20,2,0,0,0,43.9088,-71.826,2020-03-03,,,,
"Hillsborough, FL",US,2020-03-03 20:20,2,0,0,0,27.9904,-82.3018,2020-03-03,,,,
"Providence, RI",US,2020-03-03 20:20,2,0,0,0,41.824,-71.4128,2020-03-03,,,,
"Sacramento County, CA",US,2020-03-03 20:20,2,0,0,0,38.4747,-121.3542,2020-03-03,,,,
"San Benito, CA",US,2020-03-03 20:20,2,0,0,0,36.5761,-120.9876,2020-03-03,,,,
"San Diego County, CA",US,2020-03-03 20:20,2,0,1,0,32.7157,-117.1611,2020-03-03,,,,
"San Mateo, CA",US,2020-03-03 20:20,2,0,0,0,37.563,-122.3255,2020-03-03,,,,
"Washington County, OR",US,2020-03-03 20:20,2,0,0,0,45.547,-123.1386,2020-03-03,,,,
Kabul,Afghanistan,2020-03-03 20:20,1,0,0,0,34.5553,69.2075,2020-03-03,,,,
Andorra la Vella,Andorra,2020-03-03 20:20,1,0,0,0,42.5063,1.5218,2020-03-03,,,,
Buenos Aires,Argentina,2020-03-03 20:20,1,0,0,0,-34.6037,-58.3816,2020-03-03,,,,
Yerevan,Armenia,2020-03-03 20:20,1,0,0,0,50.0755,14.4378,2020-03-03,,,,
Tasmania,Australia,2020-03-03 20:20,1,0,0,0,-41.4545,145.9707,2020-03-03,,,,
Minsk,Belarus,2020-03-03 20:20,1,0,0,0,53.9006,27.559,2020-03-03,,,,
Phnom Penh,Cambodia,2020-03-03 20:20,1,0,1,0,11.5564,104.9282,2020-03-03,,,,
"Montreal, QC",Canada,2020-03-03 20:20,1,0,0,0,45.5017,-73.5673,2020-03-03,8433301,QC,2020-02-28,d4
"London, ON",Canada,2020-03-03 20:20,1,0,1,0,42.9849,-81.2453,2020-03-03,14446515,ON,2020-01-26,d37
Santiago,Chile,2020-03-03 20:20,1,0,0,0,-33.4489,-70.6693,2020-03-03,,,,
Santo Domingo,Dominican Republic,2020-03-03 20:20,1,0,0,0,18.4861,-69.9312,2020-03-03,,,,
Amman,Jordan,2020-03-03 20:20,1,0,0,0,31.9539,35.9106,2020-03-03,,,,
Riga,Latvia,2020-03-03 20:20,1,0,0,0,56.9496,24.1052,2020-03-03,,,,
Vilnius,Lithuania,2020-03-03 20:20,1,0,0,0,54.6872,25.2797,2020-03-03,,,,
Luxembourg,Luxembourg,2020-03-03 20:20,1,0,0,0,49.8153,6.1296,2020-03-03,,,,
Tibet,Mainland China,2020-03-03 20:20,1,0,1,0,29.6548,91.1406,2020-03-03,,,,
Monaco,Monaco,2020-03-03 20:20,1,0,0,0,43.7384,7.4246,2020-03-03,,,,
Rabat,Morocco,2020-03-03 20:20,1,0,0,0,33.9716,-6.8498,2020-03-03,,,,
Kathmandu,Nepal,2020-03-03 20:20,1,0,1,0,27.7172,85.324,2020-03-03,,,,
Wellington,New Zealand,2020-03-03 20:20,1,0,0,0,-41.2865,174.7762,2020-03-03,,,,
Abuja,Nigeria,2020-03-03 20:20,1,0,0,0,9.0765,7.3986,2020-03-03,,,,
Skopje,North Macedonia,2020-03-03 20:20,1,0,0,0,42.005,21.4408,2020-03-03,,,,
Riyadh,Saudi Arabia,2020-03-03 20:20,1,0,0,0,24.7136,46.6753,2020-03-03,,,,
Colombo,Sri Lanka,2020-03-03 20:20,1,0,1,0,6.9271,79.8612,2020-03-03,,,,
"Norfolk County, MA",US,2020-03-03 20:20,1,0,0,0,42.1767,-71.1449,2020-03-03,,,,
"Berkeley, CA",US,2020-03-03 20:20,1,0,0,0,37.8715,-122.273,2020-03-03,,,,
"Boston, MA",US,2020-03-03 20:20,1,0,1,0,42.3601,-71.0589,2020-03-03,,,,
"Humboldt County, CA",US,2020-03-03 20:20,1,0,0,0,40.745,-123.8695,2020-03-03,,,,
"Los Angeles, CA",US,2020-03-03 20:20,1,0,0,0,34.0522,-118.2437,2020-03-03,,,,
"Madison, WI",US,2020-03-03 20:20,1,0,1,0,43.0186,-89.5498,2020-03-03,,,,
"Maricopa County, AZ",US,2020-03-03 20:20,1,0,0,0,33.2918,-112.4291,2020-03-03,,,,
"New York City, NY",US,2020-03-03 20:20,1,0,0,0,40.7128,-74.006,2020-03-03,,,,
"Orange, CA",US,2020-03-03 20:20,1,0,0,0,33.7879,-117.8531,2020-03-03,,,,
"Placer County, CA",US,2020-03-03 20:20,1,0,0,0,39.0916,-120.8039,2020-03-03,,,,
"San Antonio, TX",US,2020-03-03 20:20,1,0,0,0,29.4241,-98.4936,2020-03-03,,,,
"Sarasota, FL",US,2020-03-03 20:20,1,0,0,0,27.3364,-82.5307,2020-03-03,,,,
"Sonoma County, CA",US,2020-03-03 20:20,1,0,0,0,38.578,-122.9888,2020-03-03,,,,
"Tempe, AZ",US,2020-03-03 20:20,1,0,1,0,33.4255,-111.94,2020-03-03,,,,
"Umatilla, OR",US,2020-03-03 20:20,1,0,0,0,45.9174,-119.3425,2020-03-03,,,,
"Wake County, NC",US,2020-03-03 20:20,1,0,0,0,35.8032,-78.5661,2020-03-03,,,,
"Westchester County, NY",US,2020-03-03 20:20,1,0,0,0,41.122,-73.7949,2020-03-03,,,,
Kyiv,Ukraine,2020-03-03 20:20,1,0,0,0,50.4501,30.5234,2020-03-03,,,,
From Diamond Princess,Australia,2020-03-03 20:20,0,0,0,0,-12.4922,131.0531,2020-03-03,,,,
"Lackland, TX (From Diamond Princess)",US,2020-03-03 20:20,0,0,0,0,29.3878,-98.6205,2020-03-03,,,,
"Omaha, NE (From Diamond Princess)",US,2020-03-03 20:20,0,0,0,0,41.2565,-95.9345,2020-03-03,,,,
"Travis, CA (From Diamond Princess)",US,2020-03-03 20:20,0,0,0,0,38.2721,-121.9399,2020-03-03,,,,
Hubei,Mainland China,2020-03-04 20:20,67332,0,38557,2871,30.5928,114.3055,2020-03-04,59000000,HB,2020-01-21,d43
Seoul,South Korea,2020-03-04 20:20,5621,0,41,35,37.5665,126.978,2020-03-04,"51,269,185",SE,2020-01-21,d43
Rome,Italy,2020-03-04 20:20,3089,0,276,107,41.9028,12.4964,2020-03-04,"60,461,826",RM,2020-01-30,d34
Qom,Iran,2020-03-04 20:20,2922,0,552,92,34.6416,50.8746,2020-03-04,,,,
Guangdong,Mainland China,2020-03-04 20:20,1350,0,1133,7,23.1291,113.2644,2020-03-04,,,,
Henan,Mainland China,2020-03-04 20:20,1272,0,1234,22,34.7466,113.6253,2020-03-04,,,,
Zhejiang,Mainland China,2020-03-04 20:20,1213,0,1114,1,30.2741,120.1551,2020-03-04,,,,
Hunan,Mainland China,2020-03-04 20:20,1018,0,916,4,28.2282,112.9388,2020-03-04,,,,
Anhui,Mainland China,2020-03-04 20:20,990,0,956,6,31.8206,117.2272,2020-03-04,,,,
Jiangxi,Mainland China,2020-03-04 20:20,935,0,884,1,28.6829,115.8582,2020-03-04,,,,
Shandong,Mainland China,2020-03-04 20:20,758,0,516,6,36.6512,117.1201,2020-03-04,,,,
Diamond Princess cruise ship,Others,2020-03-04 20:20,706,0,10,6,35.4437,139.638,2020-03-04,,,,
Jiangsu,Mainland China,2020-03-04 20:20,631,0,577,0,32.0603,118.7969,2020-03-04,,,,
Chongqing,Mainland China,2020-03-04 20:20,576,0,502,6,29.4316,106.9123,2020-03-04,,,,
Sichuan,Mainland China,2020-03-04 20:20,538,0,406,3,30.5728,104.0668,2020-03-04,,,,
Heilongjiang,Mainland China,2020-03-04 20:20,480,0,373,13,45.8038,126.535,2020-03-04,,,,
Beijing,Mainland China,2020-03-04 20:20,418,0,297,8,39.9042,116.4074,2020-03-04,,,,
Shanghai,Mainland China,2020-03-04 20:20,338,0,298,3,31.2304,121.4737,2020-03-04,,,,
Tokyo,Japan,2020-03-04 20:20,331,0,43,6,35.6762,139.6503,2020-03-04,,,,
Hebei,Mainland China,2020-03-04 20:20,318,0,301,6,38.0428,114.5149,2020-03-04,,,,
Fujian,Mainland China,2020-03-04 20:20,296,0,270,1,26.0745,119.2965,2020-03-04,,,,
Paris,France,2020-03-04 20:20,285,0,12,4,48.8566,2.3522,2020-03-04,,,,
Bavaria,Germany,2020-03-04 20:20,262,0,16,0,48.1351,11.582,2020-03-04,,,,
Guangxi,Mainland China,2020-03-04 20:20,252,0,210,2,22.817,108.3665,2020-03-04,,,,
Shaanxi,Mainland China,2020-03-04 20:20,245,0,223,1,34.3416,108.9398,2020-03-04,,,,
Madrid,Spain,2020-03-04 20:20,222,0,2,2,40.4168,-3.7038,2020-03-04,,,,
Yunnan,Mainland China,2020-03-04 20:20,174,0,169,2,24.8801,102.8329,2020-03-04,,,,
Hainan,Mainland China,2020-03-04 20:20,168,0,158,5,20.0444,110.1983,2020-03-04,,,,
Guizhou,Mainland China,2020-03-04 20:20,146,0,114,2,26.6477,106.6302,2020-03-04,,,,
Tianjin,Mainland China,2020-03-04 20:20,136,0,124,3,39.3434,117.3616,2020-03-04,,,,
Shanxi,Mainland China,2020-03-04 20:20,133,0,124,0,37.8706,112.5489,2020-03-04,,,,
Liaoning,Mainland China,2020-03-04 20:20,125,0,106,1,41.8057,123.4315,2020-03-04,,,,
Singapore,Singapore,2020-03-04 20:20,110,0,78,0,1.3521,103.8198,2020-03-04,,,,
Hong Kong,Hong Kong,2020-03-04 20:20,105,0,37,2,22.3193,114.1694,2020-03-04,,,,
Jilin,Mainland China,2020-03-04 20:20,93,0,86,1,43.8171,125.3235,2020-03-04,,,,
Gansu,Mainland China,2020-03-04 20:20,91,0,87,2,36.0611,103.8343,2020-03-04,,,,
Bern,Switzerland,2020-03-04 20:20,90,0,3,0,46.948,7.4474,2020-03-04,,,,
Oxfordshire,UK,2020-03-04 20:20,85,0,8,0,51.7612,-1.2465,2020-03-04,,,,
Xinjiang,Mainland China,2020-03-04 20:20,76,0,69,3,43.8256,87.6168,2020-03-04,,,,
Inner Mongolia,Mainland China,2020-03-04 20:20,75,0,63,1,40.8424,111.75,2020-03-04,,,,
Ningxia,Mainland China,2020-03-04 20:20,75,0,69,0,38.4872,106.2309,2020-03-04,,,,
Kuwait City,Kuwait,2020-03-04 20:20,56,0,0,0,29.3759,47.9774,2020-03-04,,,,
Oslo,Norway,2020-03-04 20:20,56,0,0,0,59.9139,10.7522,2020-03-04,,,,
Manama,Bahrain,2020-03-04 20:20,52,0,0,0,26.2235,50.5876,2020-03-04,,,,
Kuala Lumpur,Malaysia,2020-03-04 20:20,50,0,22,0,3.139,101.6869,2020-03-04,,,,
Unassigned Location (From Diamond Princess),US,2020-03-04 20:20,45,0,0,0,29.3878,-98.6205,2020-03-04,,,,
Bankok,Thailand,2020-03-04 20:20,43,0,31,1,13.7563,100.5018,2020-03-04,,,,
Taiwan,Taiwan,2020-03-04 20:20,42,0,12,1,25.033,121.5654,2020-03-04,,,,
Amsterdam,Netherlands,2020-03-04 20:20,38,0,0,0,52.3667,4.8945,2020-03-04,,,,
None,Iraq,2020-03-04 20:20,35,0,0,2,32.0107,44.3265,2020-03-04,,,,
Jonkoping,Sweden,2020-03-04 20:20,35,0,0,0,57.7826,14.1618,2020-03-04,,,,
"King County, WA",US,2020-03-04 20:20,31,0,1,9,47.548,-121.9836,2020-03-04,,,,
None,Austria,2020-03-04 20:20,29,0,0,0,48.2082,16.3738,2020-03-04,,,,
New Delhi,India,2020-03-04 20:20,28,0,3,0,28.6139,77.209,2020-03-04,,,,
Abu Dhabi,United Arab Emirates,2020-03-04 20:20,27,0,5,0,24.4539,54.3773,2020-03-04,,,,
Reykjavik,Iceland,2020-03-04 20:20,26,0,0,0,64.1466,-21.9426,2020-03-04,,,,
Brussels,Belgium,2020-03-04 20:20,23,0,1,0,50.8503,4.3517,2020-03-04,,,,
New South Wales,Australia,2020-03-04 20:20,22,0,4,1,-33.8688,151.2093,2020-03-04,,,,
"Toronto, ON",Canada,2020-03-04 20:20,19,0,2,0,43.6532,-79.3832,2020-03-04,14446515,ON,2020-01-26,d38
Qinghai,Mainland China,2020-03-04 20:20,18,0,18,0,36.6171,101.7782,2020-03-04,,,,
Vatican City,San Marino,2020-03-04 20:20,16,0,0,1,41.9029,12.4534,2020-03-04,,,,
Hanoi,Vietnam,2020-03-04 20:20,16,0,16,0,21.0278,105.8342,2020-03-04,,,,
From Diamond Princess,Israel,2020-03-04 20:20,15,0,1,0,32.0055,34.8854,2020-03-04,,,,
Muscat,Oman,2020-03-04 20:20,15,0,2,0,23.588,58.3829,2020-03-04,,,,
None,Lebanon,2020-03-04 20:20,13,0,1,0,33.8938,35.5018,2020-03-04,,,,
Algiers,Algeria,2020-03-04 20:20,12,0,0,0,36.7538,3.0588,2020-03-04,,,,
British Columbia,Canada,2020-03-04 20:20,12,0,3,0,49.2827,-123.1207,2020-03-04,5020302,BC,2020-01-28,d36
Queensland,Australia,2020-03-04 20:20,11,0,1,0,27.4698,153.0251,2020-03-04,,,,
"Santa Clara, CA",US,2020-03-04 20:20,11,0,1,0,37.3541,-121.9552,2020-03-04,,,,
Victoria,Australia,2020-03-04 20:20,10,0,4,0,-37.8136,144.9631,2020-03-04,,,,
Zagreb,Croatia,2020-03-04 20:20,10,0,0,0,45.815,15.9819,2020-03-04,,,,
Copenhagen,Denmark,2020-03-04 20:20,10,0,0,0,55.6761,12.5683,2020-03-04,,,,
Quito,Ecuador,2020-03-04 20:20,10,0,0,0,-0.1807,-78.4678,2020-03-04,,,,
Macau,Macau,2020-03-04 20:20,10,0,9,0,22.1987,113.5439,2020-03-04,,,,
"Westchester County, NY",US,2020-03-04 20:20,10,0,0,0,41.122,-73.7949,2020-03-04,,,,
Athens,Greece,2020-03-04 20:20,9,0,0,0,37.9838,23.7275,2020-03-04,,,,
Prague,Czech Republic,2020-03-04 20:20,8,0,0,0,50.0755,14.4378,2020-03-04,,,,
Doha,Qatar,2020-03-04 20:20,8,0,0,0,25.2854,51.531,2020-03-04,,,,
"Snohomish County, WA",US,2020-03-04 20:20,8,0,0,1,48.033,-121.8339,2020-03-04,,,,
"Los Angeles, CA",US,2020-03-04 20:20,7,0,0,0,34.0522,-118.2437,2020-03-04,,,,
Minsk,Belarus,2020-03-04 20:20,6,0,0,0,53.9006,27.559,2020-03-04,,,,
Helsinki,Finland,2020-03-04 20:20,6,0,1,0,60.1699,24.9384,2020-03-04,,,,
Dublin,Ireland,2020-03-04 20:20,6,0,0,0,53.3498,-6.2603,2020-03-04,,,,
South Australia,Australia,2020-03-04 20:20,5,0,2,0,-34.9285,138.6007,2020-03-04,,,,
Mexico City,Mexico,2020-03-04 20:20,5,0,1,0,19.4326,-99.1332,2020-03-04,,,,
Islamabad,Pakistan,2020-03-04 20:20,5,0,0,0,33.6844,73.0479,2020-03-04,,,,
Lisbon,Portugal,2020-03-04 20:20,5,0,0,0,38.7223,-9.1393,2020-03-04,,,,
Brasilia,Brazil,2020-03-04 20:20,4,0,0,0,-15.8267,-47.9218,2020-03-04,,,,
Bucharest,Romania,2020-03-04 20:20,4,0,1,0,44.4268,26.1025,2020-03-04,,,,
Dakar,Senegal,2020-03-04 20:20,4,0,0,0,14.7167,-17.4677,2020-03-04,,,,
"Cook County, IL",US,2020-03-04 20:20,4,0,2,0,41.7377,-87.6976,2020-03-04,,,,
Baku,Azerbaijan,2020-03-04 20:20,3,0,0,0,40.4093,49.8671,2020-03-04,,,,
Tbilisi,Georgia,2020-03-04 20:20,3,0,0,0,41.7151,44.8271,2020-03-04,,,,
Wellington,New Zealand,2020-03-04 20:20,3,0,0,0,-41.2865,174.7762,2020-03-04,,,,
Manila,Philippines,2020-03-04 20:20,3,0,1,1,14.5995,120.9842,2020-03-04,,,,
Zabaikalsky,Russia,2020-03-04 20:20,3,0,2,0,53.0929,116.9677,2020-03-04,,,,
Gustavia,Saint Barthelemy,2020-03-04 20:20,3,0,0,0,17.8964,-62.8522,2020-03-04,,,,
"Orange County, CA",US,2020-03-04 20:20,3,0,0,0,33.7175,-117.8311,2020-03-04,,,,
Western Australia,Australia,2020-03-04 20:20,2,0,0,1,-27.6728,121.6283,2020-03-04,,,,
Cairo,Egypt,2020-03-04 20:20,2,0,1,0,30.0444,31.2357,2020-03-04,,,,
Tallinn,Estonia,2020-03-04 20:20,2,0,0,0,59.437,24.7536,2020-03-04,,,,
Budapest,Hungary,2020-03-04 20:20,2,0,0,0,47.4979,19.0402,2020-03-04,,,,
Jakarta,Indonesia,2020-03-04 20:20,2,0,0,0,-6.2088,106.8456,2020-03-04,,,,
"Fulton County, GA",US,2020-03-04 20:20,2,0,0,0,33.8034,-84.3963,2020-03-04,,,,
"Grafton County, NH",US,2020-03-04 20:20,2,0,0,0,43.9088,-71.826,2020-03-04,,,,
"Hillsborough, FL",US,2020-03-04 20:20,2,0,0,0,27.9904,-82.3018,2020-03-04,,,,
"Placer County, CA",US,2020-03-04 20:20,2,0,0,1,39.0916,-120.8039,2020-03-04,,,,
"Providence, RI",US,2020-03-04 20:20,2,0,0,0,41.824,-71.4128,2020-03-04,,,,
"Sacramento County, CA",US,2020-03-04 20:20,2,0,0,0,38.4747,-121.3542,2020-03-04,,,,
"San Benito, CA",US,2020-03-04 20:20,2,0,0,0,36.5761,-120.9876,2020-03-04,,,,
"San Diego County, CA",US,2020-03-04 20:20,2,0,1,0,32.7157,-117.1611,2020-03-04,,,,
"San Mateo, CA",US,2020-03-04 20:20,2,0,0,0,37.563,-122.3255,2020-03-04,,,,
"Washington County, OR",US,2020-03-04 20:20,2,0,0,0,45.547,-123.1386,2020-03-04,,,,
Kabul,Afghanistan,2020-03-04 20:20,1,0,0,0,34.5553,69.2075,2020-03-04,,,,
Andorra la Vella,Andorra,2020-03-04 20:20,1,0,0,0,42.5063,1.5218,2020-03-04,,,,
Buenos Aires,Argentina,2020-03-04 20:20,1,0,0,0,-34.6037,-58.3816,2020-03-04,,,,
Yerevan,Armenia,2020-03-04 20:20,1,0,0,0,50.0755,14.4378,2020-03-04,,,,
Northern Territory,Australia,2020-03-04 20:20,1,0,0,0,-19.4914,132.551,2020-03-04,,,,
Tasmania,Australia,2020-03-04 20:20,1,0,0,0,-41.4545,145.9707,2020-03-04,,,,
Phnom Penh,Cambodia,2020-03-04 20:20,1,0,1,0,11.5564,104.9282,2020-03-04,,,,
"Montreal, QC",Canada,2020-03-04 20:20,1,0,0,0,45.5017,-73.5673,2020-03-04,8433301,QC,2020-02-28,d5
"London, ON",Canada,2020-03-04 20:20,1,0,1,0,42.9849,-81.2453,2020-03-04,14446515,ON,2020-01-26,d38
Santiago,Chile,2020-03-04 20:20,1,0,0,0,-33.4489,-70.6693,2020-03-04,,,,
Santo Domingo,Dominican Republic,2020-03-04 20:20,1,0,0,0,18.4861,-69.9312,2020-03-04,,,,
Torshavn,Faroe Islands,2020-03-04 20:20,1,0,0,0,62.0107,-6.7741,2020-03-04,,,,
Gibraltar,Gibraltar,2020-03-04 20:20,1,0,0,0,36.1408,-5.3536,2020-03-04,,,,
Amman,Jordan,2020-03-04 20:20,1,0,0,0,31.9539,35.9106,2020-03-04,,,,
Riga,Latvia,2020-03-04 20:20,1,0,0,0,56.9496,24.1052,2020-03-04,,,,
Vaduz,Liechtenstein,2020-03-04 20:20,1,0,0,0,47.141,9.5209,2020-03-04,,,,
Vilnius,Lithuania,2020-03-04 20:20,1,0,0,0,54.6872,25.2797,2020-03-04,,,,
Luxembourg,Luxembourg,2020-03-04 20:20,1,0,0,0,49.8153,6.1296,2020-03-04,,,,
Tibet,Mainland China,2020-03-04 20:20,1,0,1,0,29.6548,91.1406,2020-03-04,,,,
Monaco,Monaco,2020-03-04 20:20,1,0,0,0,43.7384,7.4246,2020-03-04,,,,
Rabat,Morocco,2020-03-04 20:20,1,0,0,0,33.9716,-6.8498,2020-03-04,,,,
Kathmandu,Nepal,2020-03-04 20:20,1,0,1,0,27.7172,85.324,2020-03-04,,,,
Abuja,Nigeria,2020-03-04 20:20,1,0,0,0,9.0765,7.3986,2020-03-04,,,,
Skopje,North Macedonia,2020-03-04 20:20,1,0,0,0,42.005,21.4408,2020-03-04,,,,
Warsaw,Poland,2020-03-04 20:20,1,0,0,0,52.2297,21.0122,2020-03-04,,,,
Riyadh,Saudi Arabia,2020-03-04 20:20,1,0,0,0,24.7136,46.6753,2020-03-04,,,,
Colombo,Sri Lanka,2020-03-04 20:20,1,0,1,0,6.9271,79.8612,2020-03-04,,,,
Tunis,Tunisia,2020-03-04 20:20,1,0,0,0,36.8065,10.1815,2020-03-04,,,,
"Norfolk County, MA",US,2020-03-04 20:20,1,0,0,0,42.1767,-71.1449,2020-03-04,,,,
"Berkeley, CA",US,2020-03-04 20:20,1,0,0,0,37.8715,-122.273,2020-03-04,,,,
"Boston, MA",US,2020-03-04 20:20,1,0,1,0,42.3601,-71.0589,2020-03-04,,,,
"Contra Costa County, CA",US,2020-03-04 20:20,1,0,0,0,37.8534,-121.9018,2020-03-04,,,,
"Humboldt County, CA",US,2020-03-04 20:20,1,0,0,0,40.745,-123.8695,2020-03-04,,,,
"Madison, WI",US,2020-03-04 20:20,1,0,1,0,43.0186,-89.5498,2020-03-04,,,,
"Maricopa County, AZ",US,2020-03-04 20:20,1,0,0,0,33.2918,-112.4291,2020-03-04,,,,
"New York City, NY",US,2020-03-04 20:20,1,0,0,0,40.7128,-74.006,2020-03-04,,,,
"San Antonio, TX",US,2020-03-04 20:20,1,0,0,0,29.4241,-98.4936,2020-03-04,,,,
"Sarasota, FL",US,2020-03-04 20:20,1,0,0,0,27.3364,-82.5307,2020-03-04,,,,
"Sonoma County, CA",US,2020-03-04 20:20,1,0,0,0,38.578,-122.9888,2020-03-04,,,,
"Tempe, AZ",US,2020-03-04 20:20,1,0,1,0,33.4255,-111.94,2020-03-04,,,,
"Umatilla, OR",US,2020-03-04 20:20,1,0,0,0,45.9174,-119.3425,2020-03-04,,,,
"Wake County, NC",US,2020-03-04 20:20,1,0,0,0,35.8032,-78.5661,2020-03-04,,,,
Kyiv,Ukraine,2020-03-04 20:20,1,0,0,0,50.4501,30.5234,2020-03-04,,,,
From Diamond Princess,Australia,2020-03-04 20:20,0,0,0,0,-12.4922,131.0531,2020-03-04,,,,
